,id,name,description,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,pay_later,current_seller,date_created,number_of_images,vnd_cashback,has_video,category,quantity_sold
62,75319988,Túi đeo chéo unisex thời trang HARAS HR276,"GIỚI THIỆU SẢN PHẨM: Túi Đeo Chéo UNISEX HARAS HR276Nếu không trang bị cho mình một sản phẩm chất lượng, có cấu trúc tốt, độ bền bỉ cao thì làm sao bạn có thể tự tin để mang theo trong sốt hành trình...",80000,39000,dropship,HARAS,7,4.0,0,False,HARASMALL,985,5,0,False,Túi đeo chéo nam,38
63,13670375,Túi đeo chéo du lịch nam nữ thời trang,"Vải màu PU900 siêu nhẹ, chắc chắn, chịu mài mòn caoCó 2 ngăn để được điện thoại, tiền bạc hay vật dụng nhỏ gọn Màu sắc kiểu dáng cực cá tínhTiện dụng khi mang đi chơi du lịch buôn bán...",89000,44500,dropship,Bee Gee,2,2.0,0,False,BEE GEE SHOP,1618,7,1199,False,Thời Trang,26
64,186480203,Túi đeo xách Nam thời trang túi đeo ngực túi đeo vai thể thao chống mòn ba lô một mảnh chống nước Màu Xám,"       Kích thước : 28cm x 35 cm x 13 cm   Trọng lượng : 0.2kg   Phong cách: Đơn giản,vật chất, Tranh sơn dầu   Túi xu hướng phong cách túi thư   Kết cấu lót bông   Hình dạng túi : Hình chữ n...",45000,45000,dropship,Trương Gia Túi Vải Túi Canvas,0,0.0,0,False,Trương Gia Túi Vải Túi Canvas,452,8,0,False,Root,0
65,186480204,Túi đeo chéo Hàn Quốc Túi đeo ngực leo núi ngoài trời đeo chéo một bên vai Túi đeo chéo vải Oxford Fashion thể thao,"       Kích thước : 28cm x 35 cm x 13 cm   Trọng lượng : 0.2kg   Phong cách: Đơn giản,vật chất, Tranh sơn dầu   Túi xu hướng phong cách túi thư   Kết cấu lót bông   Hình dạng túi : Hình chữ n...",45000,45000,dropship,Trương Gia Túi Vải Túi Canvas,0,0.0,0,False,Trương Gia Túi Vải Túi Canvas,452,9,0,False,Root,0
66,710997,Túi Đeo Chéo Nam HARAS HRTK118 (27 x 17 cm) - Xám,"   Túi Đeo Chéo Nam HARAS HRTK118 (27 x 17 cm) - Xám được gia công bằng chất liệu vải Oxford đảm bảo độ bền chắc theo thời gian. Loại chất liệu này góp phần hạn chế tối đa tình trạng sờn cũ, phai m...",90000,49000,dropship,HARAS,32,3.8,0,False,HARASMALL,2257,3,0,False,Thời Trang,1213
67,170650370,Túi Đeo Chéo Đa Năng HouseGirl,"       ✪.THÔNG TIN SẢN PHẨM Đặc điểm nổi bật   ♪ Kích thước :17x8x23 cm   ♪ Thiết kế hiện đại, trẻ trung,tiện dụng,vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất,...",39000,39000,dropship,OEM,0,0.0,0,False,Haki boutique,542,9,0,False,Root,0
68,207932290,Túi Đeo Hông - Đeo Chéo Ngực - Túi Thể Thao Sport Dành Cho Cả Nam và Nữ,"  Túi Đeo Hông - Đeo Chéo Ngực - Túi Thể Thao Sport Dành Cho Cả Nam và Nữ   Thông tin sản phẩm:   - Kích thướt: 32x1x11 (dài rộng cao)   - Chất liệu: Oxford   - Nặng: 0,11kg   Những tiện ích khi...",39000,39000,dropship,Newsports,0,0.0,0,False,New Sports,277,9,1051,False,Túi đeo chéo nam,3
69,97018598, Túi vải Túi đeo chéo Canvas nam nữ học sinh sinh viên đi học đi chơi thời trang Hàn Quốc,"       Túi Đeo Chéo Canvas Cỡ Lớn Thời Trang Hàn Quốc Học Sinh Sinh Viên Đi Học , Đi Chơi   -Túi được đi kèm với các phụ kiện vô cùng xinh xắn hot trend như móc khóa ếch bông , móc cài gấu trúc t...",49000,49000,dropship,OEM,0,0.0,0,False,ST Handbag,852,10,0,False,Root,3
70,36020802,Túi Phản Quang Đeo Bụng Siêu Hot,"Việc sử dụng chất liệu nhập khẩu tính đàn hồi và thoáng khí làm bằng vật liệu không thấm nước, không gây hại cho cơ thể. không thấm nước, phù hợp với cơ thể, siêu đàn hồi Điều chỉnh độ dài một cách tự...",42900,36300,dropship,OEM,4,5.0,0,False,Shalla,1433,4,0,False,Thời Trang,14
71,57316170,Túi đeo chéo đeo bụng vải bố mỏng cao cấp TiTn S99,"⇒Túi đeo chéo vải bố chuyên dụng đa năng⇒ CHẤT LIỆU : Oxford bố 600 đảm bảo độ bền chắc theo thời gian. không phai nắng, đảm bảo độ bền chắc theo thời gian. Loại chất liệu này góp phần hạn chế tối đa...",48100,40700,dropship,OEM,11,4.2,0,False,Shalla,1172,1,0,False,Thời Trang,25
72,186480328,Túi đeo xách Nam thời trang túi đeo ngực túi đeo vai thể thao chống mòn ba lô một mảnh chống nước Màu Xanh Hải Quân,"       Kích thước : 28cm x 35 cm x 13 cm   Trọng lượng : 0.2kg   Phong cách: Đơn giản,vật chất, Tranh sơn dầu   Túi xu hướng phong cách túi thư   Kết cấu lót bông   Hình dạng túi : Hình chữ n...",45000,45000,dropship,Trương Gia Túi Vải Túi Canvas,1,5.0,0,False,Trương Gia Túi Vải Túi Canvas,452,8,0,False,Root,2
73,134390864,"Túi đeo hông, đeo bụng 3 ngăn siêu tiện dụng",       Kiểu dáng thể thao; gọn nhẹ; thêm ngăn rút dây; Chất liệu vải cao cấp   Đai đeo bụng chắc chắn; có thể điều chỉnh tùy vóc dáng   Chứa được nhiều đồ dùng cá nhân   Dễ dàng phối cùng trang...,50000,50000,dropship,OEM,0,0.0,0,False,MinhVy Store,686,5,0,False,Túi đeo chéo nam,6
74,148932522,Túi đeo chéo nam vải canvas chống nước 3 ngăn phong cách Hàn Quốc TCN02,"       Túi đeo chéo nam vải canvas chống nước, túi chéo nam thiết kế 3 ngăn rộng rãi, túi vải đeo chéo phong cách Hàn Quốc   THÔNG TIN SẢN PHẨM   - Tên sản phẩm: Túi đeo chéo nam TCN02   _Màu s...",39000,39000,dropship,OEM,6,4.3,0,False,Suno store,638,9,0,False,Root,9
75,151491295,Túi đeo chéo nam nữ sành điệu nhỏ gọn tiện lợi giá rẻ bền đẹp đi chơi picnic chất vải Canvas GOMIA DC1903,       [HÀNG MỚI VỀ] Túi đeo chéo hình trái đất nhỏ gọn tiện lợi giá rẻ bền đẹp đi chơi picnic chất vải Canvas GOMIA DC1903    Màu sắc: Vàng/ Trắng/ Đen    Xuất xứ: Việt Nam    Style: Hàn Quốc...,47775,47775,dropship,OEM,0,0.0,0,False,Gomia Store,630,5,0,False,Túi đeo chéo nam,0
76,8662119,Túi Đeo Chéo Unisex,"Túi Đeo Chéo Unisex  thiết kế đem lại cảm giác mềm mại, êm vai khi sử dụng và bền chắc.Sản phẩm làm từ chất liệu thịnh hành trong giới trẻ, dễ dàng bảo quản và vệ sinh.Thiết kế độc đáo với nhiều ng...",52890,47300,dropship,OEM,0,0.0,0,False,Shalla,1719,3,0,False,Thời Trang,0
77,141291873,Túi đeo bụng Hình gấu,"Túi đeo bụng Hình gấuTui xinh cho bé dạo phố , túi đeo trước tiện dụngChất liệu: vảiMàu sắc: vàng, đen, trắng...",39000,39000,dropship,OEM,0,0.0,0,False,Phước Đồng Hồ,663,1,0,False,Túi đeo chéo nam,0
78,170650496,Túi Xách Nam Nữ Đơn Giản Dễ Phối Đồ,"       ✪.THÔNG TIN SẢN PHẨM Đặc điểm nổi bật   ♪ Kích thước :24x20x6 cm   ♪ Thiết kế hiện đại, trẻ trung,tiện dụng,vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất,...",39000,39000,dropship,OEM,2,4.0,0,False,Haki boutique,542,9,0,False,Túi thời trang nam,6
79,96115883,"Túi Đeo Chéo Canvas Học Sinh Sinh Viên Đi Học , Đi Chơi","       BUMSU STORE xin kính chào quý khách!   Trước tiên,SHOP xin cảm ơn bạn đã quan tâm đến sản phẩm của chúng tôi. Chúng tôi chuyên kinh doanh các mặt hàng túi xách nữ, túi đeo chéo nam nữ, bal...",39000,39000,dropship,OEM,0,0.0,0,False,STORE HT,822,10,0,False,Túi đeo chéo nam,0
80,119410135,"Đeo chéo nam nữ đi chơi, du lịch Trong Suốt cao cấp NH58 Tặng bút cảm ứng ĐT","Túi mỹ phẩm nhiều ngăn chống thấm với thiết kế tiện dụng phù hợp cho những chuyến đi xa, công tác hay du lịch.- Kích thước: 21×5×16 cm- Màu sắc : TRẮNG- Giúp bạn sắp xếp đồ lót gọn gàng, ...",55000,55000,dropship,OEM,0,0.0,0,False,Shalla,749,1,0,False,Túi đeo chéo nam,0
81,89786392,Túi đeo chéo nam vải phong cách thời trang Hàn Quốc TC91,       Túi đeo chéo nam vải canvas phong cách thời trang Hàn Quốc TC91   THÔNG TIN SẢN PHẨM   - Tên sản phẩm: Túi đeo chéo nam   - Chất liệu: Vải canvas   - Kích thước: Rộng 17cm x Cao 31cm x ...,53625,45375,dropship,OEM,1,4.0,0,False,Shalla,0,10,0,False,Root,3
82,23433592,Túi Đeo Chéo Thời Trang HARAS HR253,"GIỚI THIỆU SẢN PHẨM:Nếu không trang bị cho mình một sản phẩm balo chất lượng, có cấu trúc tốt, độ bền bỉ cao thì làm sao bạn có thể tự tin để mang theo trong sốt hành trình? Ngược lại, sự thoải mái v...",79000,39000,dropship,HARAS,34,4.8,0,False,HARASMALL,1512,3,0,False,Thời Trang,172
83,119623423,Túi đeo chéo cho nam vải bố chỉ 2 chấm đứng thời trang dạo phố VF98 Tặng bút cảm ứng ĐT, ⇒Đệm bông sau (ốp most): có⇒Thích hợp cho mọi độ tuổi⇒Giới tính: Nam & nữ.⇒Kích thước : (30cm *17cm*6cm*) (cao*dài*rộng)Trọng lượng túi : 0.3.Kg⇒Kết cấu: lót trong Oxford⇒Chọn bộ phậ...,56580,50600,dropship,OEM,1,5.0,0,False,Shalla,748,1,0,True,Túi đeo chéo nam,1
84,7804629,Túi Đeo Chéo Ipad Unisex Fortune Mouse C860 (20 x 24 cm),"Túi Đeo Chéo Ipad Unisex Fortune Mouse C860 (20 x 24 cm) được làm từ chất liệu vải bố polyester siêu bền.Ngăn chứa rộng đủ dùng để mang theo các vật dụng cá nhân cần thiết như: Sổ ghi chép, điện tho...",39000,39000,dropship,Fortune Mouse,24,4.3,0,False,EMELY BOUTIQUE,1749,2,0,False,Thời Trang,155
85,152871710,Túi đeo chéo chống sốc cho iPad,"       Kích thước 25cm x 21cm x 1cm gọn gàng   Kích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm , IPAD , điện thoại   Thiết kế hiệ...",48000,48000,dropship,OEM,0,0.0,0,False,Clover 2020,626,6,0,False,Root,0
86,13668124,Túi du lịch thời trang BEE GEE 029,"THÔNG TIN SẢN PHẨMĐặc điểm nổi bậtKích thước 25cm x 18cm x 8cm gọn gàngKích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm , IPAD mini ,...",69000,34500,dropship,Bee Gee,0,0.0,0,False,BEE GEE SHOP,1618,7,930,False,Thời Trang,39
87,222711474,túi đeo chéo trong suốt dành cho nam có hộp mặt trước TA116,"Chất liệu : PVC cao cấp chống thấm nước, bảo vệ môi trườngHoa văn chi tiết : Trong suốtSố ngăn : 1 ngăn chính lớn , ngăn phụ có nhiều khoang đựng như video shop quay thực tếThiết kế luôn luôn tập t...",49000,49000,dropship,OEM,0,0.0,0,False,Thiên Ân Balo,204,7,0,False,Túi đeo chéo nam,0
88,155776123,Túi đeo chéo nam thể thao Jinman,"       Túi đeo chéo nam thể thao Jinman   THÔNG TIN SẢN PHẨM   - Chất liệu kaki cao cấp   - Đựng đồ tiện lợi   - Khóa kéo chắc chắn, siêu bền   - Phù hợp với chạy bộ, tập thể dục   - Kích th...",49000,49000,dropship,OEM,0,0.0,0,False,Sport New Store,614,4,0,False,Túi đeo chéo nam,1
89,37130687,Túi đeo chéo phối sọc phản quang - Túi thể thao chống thấm nước T1222,"Bạn là một người đam mê tập Gym, đi bộ hay chạy bộ đồng thời bạn cũng muốn mang điện thoại bên mình nghe nhạc để tạo cảm hứng hay sẵn sàng nghe gọi điện thoại cả những lúc luyện tập. Hãy sở hữu ngay T...",59003,49925,dropship,OEM,0,0.0,0,False,Shalla,1421,4,0,False,Thời Trang,0
90,230038515,Túi Đeo Chéo Nam Nữ Basic Thể Thao Chống Nước Thời Trang Túi Một Quai Đeo Vai Bụng Bao Tử Vải Oxford,"       1. Thông tin sản phẩm   Túi đeo chéo thời trang Unisex nhiều ngăn tiện ích, chống nước,chống ẩm   - Xuất xứ: Trung Quốc   - Chất liệu : Vải gió cao cấp   - Màu: Xám , Xanh dương , Đen ...",48000,48000,dropship,OEM,0,0.0,0,False,Hanvimall,199,10,0,False,Root,0
91,14958097,Túi Đeo Chéo Unisex Thời Trang 1988 Siêu Hot,Túi Đeo Chéo Unisex 1988 Thời Trang Siêu Hot- Kích cỡ: 26x17cm - Màu: đenĐược gia công bằng chất liệu vải Oxford đảm bảo độ bền chắc theo thời gian. Loại chất liệu này góp phần hạn chế tối đa tình ...,51000,45000,dropship,OEM,28,4.1,0,False,DC MART,1593,3,0,False,Thời Trang,77
92,56683761,Túi đeo chéo da nam nữ unisex chống thấm nước thời trang Hàn quốc BEE GEE 092 dày chống shock đựng ipad hay điện thoại,"Kích thước 25cm x 21cm x 1cm gọn gàngKích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm , IPAD , điện thoạiThiết kế hiện đại, tiện dụngThi...",70000,35000,dropship,Bee Gee,0,0.0,0,False,BEE GEE SHOP,1183,9,943,False,Thời Trang,0
93,35771568,Túi đeo chéo phản quang,"Thông tin sản phẩm- Thiết kế độc đáo, tinh tế, sản phẩm túi đeo chéo phản quang là một sản phẩm không thể thiếu dành cho các bạn trẻ năng động ngày nay. - -3D lấp lánh,độc đáo khi gặp ánh sáng - Kích ...",59003,49925,dropship,OEM,0,0.0,0,False,Shalla,1435,7,0,False,Thời Trang,1
94,139490700,Túi bao tử nam đeo chéo nam nữ du lịch tiện ích unisex thời trang Bee Gee 121 A siêu đẹp chống thấm nước,"Kích thước 25cm x 14cm x 5cm gọn gàng \Kích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm , IPAD mini , điện thoại…Những ngăn nhỏ giúp bạn...",69000,34500,dropship,Bee Gee,0,0.0,0,False,BEE GEE SHOP,669,8,930,False,Túi đeo chéo nam,0
95,173220081,Túi Vải Rút Đựng Bình Nước DECKEY,"       Kích thước: 25cm x 15cm   Có dây rút để khóa miệng túi   Chất liệu vải canvas   Màu sắc: kem, beige, xám, đen   Công dụng: đựng mắt kính, đồng hồ, quà tặng, trang sức, điện...",45000,45000,dropship,DECKEY,0,0.0,0,False,Deckey,526,3,0,False,Túi đeo chéo nam,0
96,50328258,Túi đeo chéo đeo hong vây cá thời trang HUY58 ,"Túi đeo chéo vây cá thời trang hàn quốc Kích thước của túi đeo chéo không quá lớn nhưng rất tiện nghi cho các chuyến du lịch khi cần phải luôn mang theo điện thoại, giấy tờ tùy thân bên mình thì mẫu t...",53731,48052,dropship,OEM,0,0.0,0,False,Shalla,1272,1,0,False,Thời Trang,0
97,48514463,Túi đeo ngực nam A.17x23x8 cm,"Thiết kế đơn giản sang trọngĐường may tỉ mỉ, chắc chắnMẫu mã đẹp, tinh tế, màu sắc trang nhã tạo nét sang trọng quý phái...",49000,49000,dropship,HAKI,6,4.5,0,False,Balo Teen,1307,1,0,False,Thời Trang,23
98,174511328,"Đầu khóa thắt lưng, mặt thắt lưng nam 203867","       • MÔ TẢ SẢN PHẨM   • MẶT KHÓA THẮT LƯNG Đầu Khóa Dây Nịt Mạ Vàng Bạc Sáng Bóng Đúc Nguyên Khối Độ Bền Theo Năm Tháng (100% hàng mới, chuẩn sáng bóng, mua một lần sử dụng lâu dài) *   • Th...",89700,89700,dropship,OEM,0,0.0,0,False,Túi xách tlg,517,9,2418,False,Root,0
99,186607755,Túi đeo xách Nam thời trang túi đeo ngực túi đeo vai thể thao chống mòn ba lô một mảnh chống nước,"       Kích thước : 28cm x 35 cm x 13 cm   Trọng lượng : 0.2kg   Phong cách: Đơn giản,vật chất, Tranh sơn dầu   Túi xu hướng phong cách túi thư   Kết cấu lót bông   Hình dạng túi : Hình chữ n...",45000,45000,dropship,Trương Gia Túi Vải Túi Canvas,0,0.0,0,False,Trương Gia Túi Vải Túi Canvas,451,7,0,False,Root,0
100,119616640,Túi đeo chéo cao cấp cho nam bố chỉ kéo đứng DC58 Tặng bút cảm ứng ĐT, ⇒Đệm bông sau (ốp most): có⇒Thích hợp cho mọi độ tuổi⇒Giới tính: Nam & nữ.⇒Kích thước : (30cm *17cm*6cm*) (cao*dài*rộng)Trọng lượng túi : 0.3.Kg⇒Kết cấu: lót trong Oxford⇒Chọn bộ ...,53625,45375,dropship,OEM,0,0.0,0,False,Shalla,748,1,0,True,Túi đeo chéo nam,2
101,119616519,Đeo chéo vải bố cao cấp kéo đứng Tặng bút cảm ứng ĐT,  ⇒Đệm bông sau (ốp most): có⇒Thích hợp cho mọi độ tuổi⇒Giới tính: Nam & nữ.⇒Kích thước : (30cm *17cm*6cm*) (cao*dài*rộng)Trọng lượng túi : 0.3.Kg⇒Kết cấu: lót trong Oxford⇒Chọn b...,52000,44000,dropship,OEM,2,5.0,0,False,Shalla,748,1,0,True,Túi đeo chéo nam,4
102,12038935,Túi Đeo Chéo Nam Nữ 17x23x8cm,"Thiết kế đơn giản sang trọngĐường may tỉ mỉ, chắc chắnMẫu mã đẹp, tinh tế, màu sắc trang nhã tạo nét sang trọng quý phá...",43999,43999,dropship,OEM,16,4.5,0,False,EMELY BOUTIQUE,1632,1,0,False,Thời Trang,134
103,170652621,Túi Đeo Chéo Nam Nữ Alan Thời Trang,"       ✪.THÔNG TIN SẢN PHẨM Đặc điểm nổi bật   ♪ Kích thước :17x8x23 cm   ♪ Thiết kế hiện đại, trẻ trung,tiện dụng,vừa đơn giản, vừa sang trọng. Sản phẩm chắc chắn sẽ khiến bạn trở nên tươm tất,...",39000,39000,dropship,OEM,0,0.0,0,False,Haki boutique,542,9,0,False,Root,1
104,173167998,"Túi đeo chéo phiên bản Hàn Quốc đeo chéo một vai đeo ngực, cưỡi ngựa leo núi ngoài trời","       THÔNG TIN SẢN PHẨM   - Tên sản phẩm:Túi đeo chéo phiên bản Hàn Quốc đeo chéo một vai đeo ngực, cưỡi ngựa leo núi ngoài trời   - Chất liệu: Vải canvas   - Kích thước: 32 x 17 x 5 (cm) (Ng...",45000,45000,dropship,OEM,0,0.0,0,False,Group Case TTM,529,8,1213,False,Root,1
105,16256081,Túi đeo chéo nam nữ unisex thời trang du lịch Hàn Quốc BEEGEE 029,"THÔNG TIN SẢN PHẨMĐặc điểm nổi bậtKích thước 25cm x 18cm x 8cm gọn gàngKích thước đủ để bạn chứa tất cả những vật dụng cần thiết tiện lợi khi đi du lịch, chơi thể thao, đi học, đi làm , IPAD mini ,...",69000,34500,dropship,Bee Gee,0,0.0,0,False,BEE GEE SHOP,1575,7,930,False,Thời Trang,0
